ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0050433	regulation of catecholamine secretion	1/96	53/18888	0.0188679245283019	3.7122641509434	1.41324582480994	0.23695454409481	0.479603589916865	0.456226161773437	2865	1
GO:0050819	negative regulation of coagulation	1/96	53/18888	0.0188679245283019	3.7122641509434	1.41324582480994	0.23695454409481	0.479603589916865	0.456226161773437	710	1
GO:0050982	detection of mechanical stimulus	1/96	53/18888	0.0188679245283019	3.7122641509434	1.41324582480994	0.23695454409481	0.479603589916865	0.456226161773437	3249	1
GO:0007565	female pregnancy	2/96	183/18888	0.0109289617486339	2.15027322404372	1.11757918351079	0.238349379164924	0.480794695352327	0.457359208882577	10699/64478	2
GO:0002429	immune response-activating cell surface receptor signaling pathway	3/96	332/18888	0.00903614457831325	1.77786144578313	1.02202074500839	0.238494466296141	0.480794695352327	0.457359208882577	2633/153579/3503	3
GO:0070371	ERK1 and ERK2 cascade	3/96	332/18888	0.00903614457831325	1.77786144578313	1.02202074500839	0.238494466296141	0.480794695352327	0.457359208882577	2335/2633/467	3
GO:0002762	negative regulation of myeloid leukocyte differentiation	1/96	54/18888	0.0185185185185185	3.64351851851852	1.39039615708216	0.240843705961913	0.481052777652517	0.457604711417823	714	1
GO:0031103	axon regeneration	1/96	54/18888	0.0185185185185185	3.64351851851852	1.39039615708216	0.240843705961913	0.481052777652517	0.457604711417823	83999	1
GO:0038093	Fc receptor signaling pathway	1/96	54/18888	0.0185185185185185	3.64351851851852	1.39039615708216	0.240843705961913	0.481052777652517	0.457604711417823	2209	1
GO:0048146	positive regulation of fibroblast proliferation	1/96	54/18888	0.0185185185185185	3.64351851851852	1.39039615708216	0.240843705961913	0.481052777652517	0.457604711417823	2335	1
GO:0070169	positive regulation of biomineral tissue development	1/96	54/18888	0.0185185185185185	3.64351851851852	1.39039615708216	0.240843705961913	0.481052777652517	0.457604711417823	338773	1
GO:0099172	presynapse organization	1/96	54/18888	0.0185185185185185	3.64351851851852	1.39039615708216	0.240843705961913	0.481052777652517	0.457604711417823	26050	1
GO:1990928	response to amino acid starvation	1/96	54/18888	0.0185185185185185	3.64351851851852	1.39039615708216	0.240843705961913	0.481052777652517	0.457604711417823	467	1
GO:0046394	carboxylic acid biosynthetic process	3/96	334/18888	0.00898203592814371	1.76721556886228	1.01111946098561	0.241198739642102	0.481128012233456	0.457676278822271	55301/6507/4671	3
GO:0060485	mesenchyme development	3/96	336/18888	0.00892857142857143	1.75669642857143	1.00029145735729	0.243908324231123	0.483105033876521	0.459556934044462	2335/3249/51384	3
GO:0002706	regulation of lymphocyte mediated immunity	2/96	186/18888	0.010752688172043	2.11559139784946	1.09281892515902	0.243986989264702	0.483105033876521	0.459556934044462	722/2209	2
GO:0002686	negative regulation of leukocyte migration	1/96	55/18888	0.0181818181818182	3.57727272727273	1.36808340349185	0.244713250627287	0.483105033876521	0.459556934044462	56833	1
GO:0032210	regulation of telomere maintenance via telomerase	1/96	55/18888	0.0181818181818182	3.57727272727273	1.36808340349185	0.244713250627287	0.483105033876521	0.459556934044462	5570	1
GO:0042743	hydrogen peroxide metabolic process	1/96	55/18888	0.0181818181818182	3.57727272727273	1.36808340349185	0.244713250627287	0.483105033876521	0.459556934044462	3240	1
GO:0097479	synaptic vesicle localization	1/96	55/18888	0.0181818181818182	3.57727272727273	1.36808340349185	0.244713250627287	0.483105033876521	0.459556934044462	6854	1
GO:0016053	organic acid biosynthetic process	3/96	337/18888	0.00890207715133531	1.75148367952522	0.99490461563308	0.245265049691764	0.483105033876521	0.459556934044462	55301/6507/4671	3
GO:0001837	epithelial to mesenchymal transition	2/96	187/18888	0.0106951871657754	2.10427807486631	1.08466953516167	0.24586759000213	0.483105033876521	0.459556934044462	3249/51384	2
GO:0008217	regulation of blood pressure	2/96	187/18888	0.0106951871657754	2.10427807486631	1.08466953516167	0.24586759000213	0.483105033876521	0.459556934044462	10699/2865	2
GO:0097553	calcium ion transmembrane import into cytosol	2/96	187/18888	0.0106951871657754	2.10427807486631	1.08466953516167	0.24586759000213	0.483105033876521	0.459556934044462	777/287	2
GO:0000910	cytokinesis	2/96	188/18888	0.0106382978723404	2.09308510638298	1.07657106500653	0.247748797893171	0.483105033876521	0.459556934044462	10112/5414	2
GO:0017157	regulation of exocytosis	2/96	188/18888	0.0106382978723404	2.09308510638298	1.07657106500653	0.247748797893171	0.483105033876521	0.459556934044462	57126/5414	2
GO:0048771	tissue remodeling	2/96	188/18888	0.0106382978723404	2.09308510638298	1.07657106500653	0.247748797893171	0.483105033876521	0.459556934044462	338773/51384	2
GO:0002823	negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	1/96	56/18888	0.0178571428571429	3.51339285714286	1.3462842716885	0.24856327600507	0.483105033876521	0.459556934044462	722	1
GO:0006584	catecholamine metabolic process	1/96	56/18888	0.0178571428571429	3.51339285714286	1.3462842716885	0.24856327600507	0.483105033876521	0.459556934044462	26002	1
GO:0009712	catechol-containing compound metabolic process	1/96	56/18888	0.0178571428571429	3.51339285714286	1.3462842716885	0.24856327600507	0.483105033876521	0.459556934044462	26002	1
GO:0043370	regulation of CD4-positive, alpha-beta T cell differentiation	1/96	56/18888	0.0178571428571429	3.51339285714286	1.3462842716885	0.24856327600507	0.483105033876521	0.459556934044462	246778	1
GO:0052372	modulation by symbiont of entry into host	1/96	56/18888	0.0178571428571429	3.51339285714286	1.3462842716885	0.24856327600507	0.483105033876521	0.459556934044462	10739	1
GO:0061178	regulation of insulin secretion involved in cellular response to glucose stimulus	1/96	56/18888	0.0178571428571429	3.51339285714286	1.3462842716885	0.24856327600507	0.483105033876521	0.459556934044462	55638	1
GO:0070231	T cell apoptotic process	1/96	56/18888	0.0178571428571429	3.51339285714286	1.3462842716885	0.24856327600507	0.483105033876521	0.459556934044462	29126	1
GO:0061138	morphogenesis of a branching epithelium	2/96	189/18888	0.0105820105820106	2.08201058201058	1.06852287560105	0.249630558811668	0.483728345589384	0.460149863531077	64478/151449	2
GO:0021700	developmental maturation	3/96	341/18888	0.00879765395894428	1.73093841642229	0.973535395972165	0.250704296823825	0.483728345589384	0.460149863531077	712/55638/4897	3
GO:0030308	negative regulation of cell growth	2/96	190/18888	0.0105263157894737	2.07105263157895	1.06052433935522	0.251512819154682	0.483728345589384	0.460149863531077	2258/55384	2
GO:2000116	regulation of cysteine-type endopeptidase activity	2/96	190/18888	0.0105263157894737	2.07105263157895	1.06052433935522	0.251512819154682	0.483728345589384	0.460149863531077	4671/1285	2
GO:0001755	neural crest cell migration	1/96	57/18888	0.0175438596491228	3.45175438596491	1.32497688504582	0.25239387952586	0.483728345589384	0.460149863531077	2335	1
GO:0002707	negative regulation of lymphocyte mediated immunity	1/96	57/18888	0.0175438596491228	3.45175438596491	1.32497688504582	0.25239387952586	0.483728345589384	0.460149863531077	722	1
GO:0051452	intracellular pH reduction	1/96	57/18888	0.0175438596491228	3.45175438596491	1.32497688504582	0.25239387952586	0.483728345589384	0.460149863531077	56833	1
GO:0061900	glial cell activation	1/96	57/18888	0.0175438596491228	3.45175438596491	1.32497688504582	0.25239387952586	0.483728345589384	0.460149863531077	712	1
GO:0070542	response to fatty acid	1/96	57/18888	0.0175438596491228	3.45175438596491	1.32497688504582	0.25239387952586	0.483728345589384	0.460149863531077	2865	1
GO:0170040	proteinogenic amino acid catabolic process	1/96	57/18888	0.0175438596491228	3.45175438596491	1.32497688504582	0.25239387952586	0.483728345589384	0.460149863531077	8528	1
GO:1901616	organic hydroxy compound catabolic process	1/96	57/18888	0.0175438596491228	3.45175438596491	1.32497688504582	0.25239387952586	0.483728345589384	0.460149863531077	26002	1
GO:0021543	pallium development	2/96	191/18888	0.0104712041884817	2.06020942408377	1.05257483991403	0.253395525838664	0.48442322468022	0.460810871970491	306/2258	2
GO:0031503	protein-containing complex localization	2/96	191/18888	0.0104712041884817	2.06020942408377	1.05257483991403	0.253395525838664	0.48442322468022	0.460810871970491	79989/23426	2
GO:0015804	neutral amino acid transport	1/96	58/18888	0.0172413793103448	3.39224137931034	1.30414067324345	0.256205158139079	0.486116420198802	0.462421535670295	6507	1
GO:0031638	zymogen activation	1/96	58/18888	0.0172413793103448	3.39224137931034	1.30414067324345	0.256205158139079	0.486116420198802	0.462421535670295	3249	1
GO:0060998	regulation of dendritic spine development	1/96	58/18888	0.0172413793103448	3.39224137931034	1.30414067324345	0.256205158139079	0.486116420198802	0.462421535670295	116443	1
GO:0070228	regulation of lymphocyte apoptotic process	1/96	58/18888	0.0172413793103448	3.39224137931034	1.30414067324345	0.256205158139079	0.486116420198802	0.462421535670295	29126	1
GO:0086065	cell communication involved in cardiac conduction	1/96	58/18888	0.0172413793103448	3.39224137931034	1.30414067324345	0.256205158139079	0.486116420198802	0.462421535670295	287	1
GO:0099024	plasma membrane invagination	1/96	58/18888	0.0172413793103448	3.39224137931034	1.30414067324345	0.256205158139079	0.486116420198802	0.462421535670295	2209	1
GO:0043616	keratinocyte proliferation	1/96	59/18888	0.0169491525423729	3.33474576271186	1.28375627303889	0.259997208315321	0.490142517238303	0.466251387735367	51384	1
GO:0050432	catecholamine secretion	1/96	59/18888	0.0169491525423729	3.33474576271186	1.28375627303889	0.259997208315321	0.490142517238303	0.466251387735367	2865	1
GO:0060135	maternal process involved in female pregnancy	1/96	59/18888	0.0169491525423729	3.33474576271186	1.28375627303889	0.259997208315321	0.490142517238303	0.466251387735367	64478	1
GO:0090497	mesenchymal cell migration	1/96	59/18888	0.0169491525423729	3.33474576271186	1.28375627303889	0.259997208315321	0.490142517238303	0.466251387735367	2335	1
GO:1902305	regulation of sodium ion transmembrane transport	1/96	59/18888	0.0169491525423729	3.33474576271186	1.28375627303889	0.259997208315321	0.490142517238303	0.466251387735367	2258	1
GO:0032496	response to lipopolysaccharide	3/96	348/18888	0.00862068965517241	1.69612068965517	0.936806517747605	0.260266969905563	0.490142517238303	0.466251387735367	80380/115362/29126	3
GO:0034765	regulation of monoatomic ion transmembrane transport	3/96	349/18888	0.00859598853868195	1.69126074498567	0.931626988270916	0.261637272929075	0.490644798883219	0.466729186550486	9722/2258/287	3
GO:0045664	regulation of neuron differentiation	2/96	196/18888	0.0102040816326531	2.00765306122449	1.01354207664851	0.262813932329711	0.490644798883219	0.466729186550486	151449/4897	2
GO:0099173	postsynapse organization	2/96	196/18888	0.0102040816326531	2.00765306122449	1.01354207664851	0.262813932329711	0.490644798883219	0.466729186550486	9722/4897	2
GO:0001706	endoderm formation	1/96	60/18888	0.0166666666666667	3.27916666666667	1.26380543812512	0.263770126048696	0.490644798883219	0.466729186550486	2335	1
GO:0022029	telencephalon cell migration	1/96	60/18888	0.0166666666666667	3.27916666666667	1.26380543812512	0.263770126048696	0.490644798883219	0.466729186550486	2258	1
GO:0046456	icosanoid biosynthetic process	1/96	60/18888	0.0166666666666667	3.27916666666667	1.26380543812512	0.263770126048696	0.490644798883219	0.466729186550486	4671	1
GO:0051289	protein homotetramerization	1/96	60/18888	0.0166666666666667	3.27916666666667	1.26380543812512	0.263770126048696	0.490644798883219	0.466729186550486	115362	1
GO:0060350	endochondral bone morphogenesis	1/96	60/18888	0.0166666666666667	3.27916666666667	1.26380543812512	0.263770126048696	0.490644798883219	0.466729186550486	338773	1
GO:0099518	vesicle cytoskeletal trafficking	1/96	60/18888	0.0166666666666667	3.27916666666667	1.26380543812512	0.263770126048696	0.490644798883219	0.466729186550486	55638	1
GO:1905517	macrophage migration	1/96	60/18888	0.0166666666666667	3.27916666666667	1.26380543812512	0.263770126048696	0.490644798883219	0.466729186550486	56833	1
GO:0090276	regulation of peptide hormone secretion	2/96	197/18888	0.0101522842639594	1.99746192893401	1.00587445188432	0.264698230915315	0.491767791749531	0.467797441117107	2865/55638	2
GO:0070661	leukocyte proliferation	3/96	352/18888	0.00852272727272727	1.67684659090909	0.916187098731503	0.265753998952012	0.493124923391982	0.469088421779625	80380/246778/29126	3
GO:0002820	negative regulation of adaptive immune response	1/96	61/18888	0.0163934426229508	3.22540983606557	1.24427095710534	0.267524006859155	0.494593163900585	0.470485095503264	722	1
GO:0031102	neuron projection regeneration	1/96	61/18888	0.0163934426229508	3.22540983606557	1.24427095710534	0.267524006859155	0.494593163900585	0.470485095503264	83999	1
GO:0170035	L-amino acid catabolic process	1/96	61/18888	0.0163934426229508	3.22540983606557	1.24427095710534	0.267524006859155	0.494593163900585	0.470485095503264	8528	1
GO:0002791	regulation of peptide secretion	2/96	200/18888	0.01	1.9675	0.983139541473928	0.270351464803815	0.495174382547294	0.471037983675734	2865/55638	2
GO:0030705	cytoskeleton-dependent intracellular transport	2/96	200/18888	0.01	1.9675	0.983139541473928	0.270351464803815	0.495174382547294	0.471037983675734	79989/55638	2
GO:0031099	regeneration	2/96	200/18888	0.01	1.9675	0.983139541473928	0.270351464803815	0.495174382547294	0.471037983675734	83999/306	2
GO:0006611	protein export from nucleus	1/96	62/18888	0.0161290322580645	3.17338709677419	1.22513657873343	0.271258945794807	0.495174382547294	0.471037983675734	3429	1
GO:0072348	sulfur compound transport	1/96	62/18888	0.0161290322580645	3.17338709677419	1.22513657873343	0.271258945794807	0.495174382547294	0.471037983675734	116369	1
GO:0097120	receptor localization to synapse	1/96	62/18888	0.0161290322580645	3.17338709677419	1.22513657873343	0.271258945794807	0.495174382547294	0.471037983675734	23426	1
GO:1900024	regulation of substrate adhesion-dependent cell spreading	1/96	62/18888	0.0161290322580645	3.17338709677419	1.22513657873343	0.271258945794807	0.495174382547294	0.471037983675734	2633	1
GO:0031345	negative regulation of cell projection organization	2/96	201/18888	0.0099502487562189	1.95771144278607	0.975648805405866	0.27223582688336	0.495174382547294	0.471037983675734	83999/2258	2
GO:0046942	carboxylic acid transport	3/96	358/18888	0.00837988826815642	1.64874301675978	0.885741726693348	0.274011640082868	0.495174382547294	0.471037983675734	116369/2352/6507	3
GO:0090087	regulation of peptide transport	2/96	202/18888	0.0099009900990099	1.9480198019802	0.968200998343154	0.274120084595443	0.495174382547294	0.471037983675734	2865/55638	2
GO:0015695	organic cation transport	1/96	63/18888	0.0158730158730159	3.12301587301587	1.20638694367059	0.274975037434226	0.495174382547294	0.471037983675734	2865	1
GO:0021885	forebrain cell migration	1/96	63/18888	0.0158730158730159	3.12301587301587	1.20638694367059	0.274975037434226	0.495174382547294	0.471037983675734	2258	1
GO:0032623	interleukin-2 production	1/96	63/18888	0.0158730158730159	3.12301587301587	1.20638694367059	0.274975037434226	0.495174382547294	0.471037983675734	2633	1
GO:0032663	regulation of interleukin-2 production	1/96	63/18888	0.0158730158730159	3.12301587301587	1.20638694367059	0.274975037434226	0.495174382547294	0.471037983675734	2633	1
GO:0045428	regulation of nitric oxide biosynthetic process	1/96	63/18888	0.0158730158730159	3.12301587301587	1.20638694367059	0.274975037434226	0.495174382547294	0.471037983675734	9722	1
GO:0050688	regulation of defense response to virus	1/96	63/18888	0.0158730158730159	3.12301587301587	1.20638694367059	0.274975037434226	0.495174382547294	0.471037983675734	246778	1
GO:0051965	positive regulation of synapse assembly	1/96	63/18888	0.0158730158730159	3.12301587301587	1.20638694367059	0.274975037434226	0.495174382547294	0.471037983675734	26050	1
GO:0061951	establishment of protein localization to plasma membrane	1/96	63/18888	0.0158730158730159	3.12301587301587	1.20638694367059	0.274975037434226	0.495174382547294	0.471037983675734	23426	1
GO:1904356	regulation of telomere maintenance via telomere lengthening	1/96	63/18888	0.0158730158730159	3.12301587301587	1.20638694367059	0.274975037434226	0.495174382547294	0.471037983675734	5570	1
GO:2000117	negative regulation of cysteine-type endopeptidase activity	1/96	63/18888	0.0158730158730159	3.12301587301587	1.20638694367059	0.274975037434226	0.495174382547294	0.471037983675734	4671	1
GO:0015849	organic acid transport	3/96	359/18888	0.00835654596100279	1.6441504178273	0.880722580636368	0.275390794268668	0.495174382547294	0.471037983675734	116369/2352/6507	3
GO:0031589	cell-substrate adhesion	3/96	359/18888	0.00835654596100279	1.6441504178273	0.880722580636368	0.275390794268668	0.495174382547294	0.471037983675734	2335/2633/55742	3
GO:0009749	response to glucose	2/96	203/18888	0.00985221674876847	1.9384236453202	0.960795620409657	0.276004190799778	0.495174382547294	0.471037983675734	1285/55638	2
GO:0022408	negative regulation of cell-cell adhesion	2/96	203/18888	0.00985221674876847	1.9384236453202	0.960795620409657	0.276004190799778	0.495174382547294	0.471037983675734	80380/29126	2
GO:0098739	import across plasma membrane	2/96	203/18888	0.00985221674876847	1.9384236453202	0.960795620409657	0.276004190799778	0.495174382547294	0.471037983675734	777/6507	2
GO:0031346	positive regulation of cell projection organization	3/96	360/18888	0.00833333333333333	1.63958333333333	0.875718898764793	0.27677071383429	0.495853664140068	0.471684154889524	2335/4919/23426	3
GO:0051346	negative regulation of hydrolase activity	2/96	204/18888	0.00980392156862745	1.92892156862745	0.953432180093869	0.277888098827951	0.495853664140068	0.471684154889524	710/4671	2
GO:0055001	muscle cell development	2/96	204/18888	0.00980392156862745	1.92892156862745	0.953432180093869	0.277888098827951	0.495853664140068	0.471684154889524	9172/287	2
GO:0010803	regulation of tumor necrosis factor-mediated signaling pathway	1/96	64/18888	0.015625	3.07421875	1.18800752209604	0.278672375888745	0.495853664140068	0.471684154889524	4671	1
GO:0021545	cranial nerve development	1/96	64/18888	0.015625	3.07421875	1.18800752209604	0.278672375888745	0.495853664140068	0.471684154889524	6507	1
GO:0062208	positive regulation of pattern recognition receptor signaling pathway	1/96	64/18888	0.015625	3.07421875	1.18800752209604	0.278672375888745	0.495853664140068	0.471684154889524	115362	1
GO:2001244	positive regulation of intrinsic apoptotic signaling pathway	1/96	64/18888	0.015625	3.07421875	1.18800752209604	0.278672375888745	0.495853664140068	0.471684154889524	5414	1
GO:0048469	cell maturation	2/96	205/18888	0.00975609756097561	1.91951219512195	0.946110194067795	0.279771762479926	0.497226250784956	0.472989837227739	712/4897	2
GO:0006836	neurotransmitter transport	2/96	206/18888	0.00970873786407767	1.91019417475728	0.93882918701063	0.281655136020579	0.497725812888355	0.473465049060579	6854/6507	2
GO:0010324	membrane invagination	1/96	65/18888	0.0153846153846154	3.02692307692308	1.16998455658673	0.28235105480474	0.497725812888355	0.473465049060579	2209	1
GO:0010812	negative regulation of cell-substrate adhesion	1/96	65/18888	0.0153846153846154	3.02692307692308	1.16998455658673	0.28235105480474	0.497725812888355	0.473465049060579	2633	1
GO:0030225	macrophage differentiation	1/96	65/18888	0.0153846153846154	3.02692307692308	1.16998455658673	0.28235105480474	0.497725812888355	0.473465049060579	714	1
GO:0043903	regulation of biological process involved in symbiotic interaction	1/96	65/18888	0.0153846153846154	3.02692307692308	1.16998455658673	0.28235105480474	0.497725812888355	0.473465049060579	10739	1
GO:0080164	regulation of nitric oxide metabolic process	1/96	65/18888	0.0153846153846154	3.02692307692308	1.16998455658673	0.28235105480474	0.497725812888355	0.473465049060579	9722	1
GO:0098930	axonal transport	1/96	65/18888	0.0153846153846154	3.02692307692308	1.16998455658673	0.28235105480474	0.497725812888355	0.473465049060579	55638	1
GO:0045089	positive regulation of innate immune response	3/96	365/18888	0.00821917808219178	1.61712328767123	0.850928968681554	0.283681045028531	0.497810481890593	0.473545591022158	115362/29126/4671	3
GO:0009746	response to hexose	2/96	208/18888	0.00961538461538462	1.89182692307692	0.924388247530237	0.285420832131323	0.497810481890593	0.473545591022158	1285/55638	2
GO:0043123	positive regulation of canonical NF-kappaB signal transduction	2/96	208/18888	0.00961538461538462	1.89182692307692	0.924388247530237	0.285420832131323	0.497810481890593	0.473545591022158	10739/4919	2
GO:0015800	acidic amino acid transport	1/96	66/18888	0.0151515151515152	2.98106060606061	1.15230500974701	0.286011167365901	0.497810481890593	0.473545591022158	6507	1
GO:0017156	calcium-ion regulated exocytosis	1/96	66/18888	0.0151515151515152	2.98106060606061	1.15230500974701	0.286011167365901	0.497810481890593	0.473545591022158	6854	1
GO:0031100	animal organ regeneration	1/96	66/18888	0.0151515151515152	2.98106060606061	1.15230500974701	0.286011167365901	0.497810481890593	0.473545591022158	306	1
GO:0035773	insulin secretion involved in cellular response to glucose stimulus	1/96	66/18888	0.0151515151515152	2.98106060606061	1.15230500974701	0.286011167365901	0.497810481890593	0.473545591022158	55638	1
GO:0042446	hormone biosynthetic process	1/96	66/18888	0.0151515151515152	2.98106060606061	1.15230500974701	0.286011167365901	0.497810481890593	0.473545591022158	2865	1
GO:0045453	bone resorption	1/96	66/18888	0.0151515151515152	2.98106060606061	1.15230500974701	0.286011167365901	0.497810481890593	0.473545591022158	338773	1
GO:0050771	negative regulation of axonogenesis	1/96	66/18888	0.0151515151515152	2.98106060606061	1.15230500974701	0.286011167365901	0.497810481890593	0.473545591022158	2258	1
GO:0070613	regulation of protein processing	1/96	66/18888	0.0151515151515152	2.98106060606061	1.15230500974701	0.286011167365901	0.497810481890593	0.473545591022158	3249	1
GO:0002237	response to molecule of bacterial origin	3/96	369/18888	0.00813008130081301	1.59959349593496	0.831365379489575	0.289220922875623	0.501844176393115	0.477382670225362	80380/115362/29126	3
GO:0008652	amino acid biosynthetic process	1/96	67/18888	0.0149253731343284	2.9365671641791	1.13495651612771	0.289652806295498	0.501844176393115	0.477382670225362	6507	1
GO:0048857	neural nucleus development	1/96	67/18888	0.0149253731343284	2.9365671641791	1.13495651612771	0.289652806295498	0.501844176393115	0.477382670225362	838	1
GO:0061180	mammary gland epithelium development	1/96	67/18888	0.0149253731343284	2.9365671641791	1.13495651612771	0.289652806295498	0.501844176393115	0.477382670225362	64478	1
GO:0002704	negative regulation of leukocyte mediated immunity	1/96	68/18888	0.0147058823529412	2.89338235294118	1.11792733802477	0.293276063858626	0.505809457121363	0.481154670362635	722	1
GO:0006919	activation of cysteine-type endopeptidase activity involved in apoptotic process	1/96	68/18888	0.0147058823529412	2.89338235294118	1.11792733802477	0.293276063858626	0.505809457121363	0.481154670362635	1285	1
GO:0050854	regulation of antigen receptor-mediated signaling pathway	1/96	68/18888	0.0147058823529412	2.89338235294118	1.11792733802477	0.293276063858626	0.505809457121363	0.481154670362635	2633	1
GO:0072577	endothelial cell apoptotic process	1/96	68/18888	0.0147058823529412	2.89338235294118	1.11792733802477	0.293276063858626	0.505809457121363	0.481154670362635	1285	1
GO:0045216	cell-cell junction organization	2/96	213/18888	0.00938967136150235	1.84741784037559	0.888971226023458	0.29482688198709	0.507329799196854	0.4826009060545	57126/287	2
GO:0099111	microtubule-based transport	2/96	213/18888	0.00938967136150235	1.84741784037559	0.888971226023458	0.29482688198709	0.507329799196854	0.4826009060545	79989/55638	2
GO:0019731	antibacterial humoral response	1/96	69/18888	0.0144927536231884	2.85144927536232	1.1012063247922	0.296881031864448	0.508948812658469	0.484141003570409	3503	1
GO:0030193	regulation of blood coagulation	1/96	69/18888	0.0144927536231884	2.85144927536232	1.1012063247922	0.296881031864448	0.508948812658469	0.484141003570409	710	1
GO:0043525	positive regulation of neuron apoptotic process	1/96	69/18888	0.0144927536231884	2.85144927536232	1.1012063247922	0.296881031864448	0.508948812658469	0.484141003570409	838	1
GO:0034284	response to monosaccharide	2/96	215/18888	0.00930232558139535	1.83023255813953	0.875069499270337	0.29858512231513	0.508948812658469	0.484141003570409	1285/55638	2
GO:0045619	regulation of lymphocyte differentiation	2/96	215/18888	0.00930232558139535	1.83023255813953	0.875069499270337	0.29858512231513	0.508948812658469	0.484141003570409	246778/56833	2
GO:0051648	vesicle localization	2/96	215/18888	0.00930232558139535	1.83023255813953	0.875069499270337	0.29858512231513	0.508948812658469	0.484141003570409	6854/55638	2
GO:0051347	positive regulation of transferase activity	3/96	376/18888	0.00797872340425532	1.56981382978723	0.797683928536036	0.298936286031474	0.508948812658469	0.484141003570409	2209/4919/5570	3
GO:0002548	monocyte chemotaxis	1/96	70/18888	0.0142857142857143	2.81071428571429	1.08478287534322	0.300467801668423	0.508948812658469	0.484141003570409	56833	1
GO:0032922	circadian regulation of gene expression	1/96	70/18888	0.0142857142857143	2.81071428571429	1.08478287534322	0.300467801668423	0.508948812658469	0.484141003570409	79365	1
GO:0046626	regulation of insulin receptor signaling pathway	1/96	70/18888	0.0142857142857143	2.81071428571429	1.08478287534322	0.300467801668423	0.508948812658469	0.484141003570409	2865	1
GO:0050922	negative regulation of chemotaxis	1/96	70/18888	0.0142857142857143	2.81071428571429	1.08478287534322	0.300467801668423	0.508948812658469	0.484141003570409	56833	1
GO:1903317	regulation of protein maturation	1/96	70/18888	0.0142857142857143	2.81071428571429	1.08478287534322	0.300467801668423	0.508948812658469	0.484141003570409	3249	1
GO:2000379	positive regulation of reactive oxygen species metabolic process	1/96	70/18888	0.0142857142857143	2.81071428571429	1.08478287534322	0.300467801668423	0.508948812658469	0.484141003570409	57126	1
GO:2000573	positive regulation of DNA biosynthetic process	1/96	70/18888	0.0142857142857143	2.81071428571429	1.08478287534322	0.300467801668423	0.508948812658469	0.484141003570409	5570	1
GO:0007004	telomere maintenance via telomerase	1/96	71/18888	0.0140845070422535	2.77112676056338	1.06864690354799	0.304036464174526	0.512419844520412	0.487442846127596	5570	1
GO:0032206	positive regulation of telomere maintenance	1/96	71/18888	0.0140845070422535	2.77112676056338	1.06864690354799	0.304036464174526	0.512419844520412	0.487442846127596	5570	1
GO:1900046	regulation of hemostasis	1/96	71/18888	0.0140845070422535	2.77112676056338	1.06864690354799	0.304036464174526	0.512419844520412	0.487442846127596	710	1
GO:1901880	negative regulation of protein depolymerization	1/96	71/18888	0.0140845070422535	2.77112676056338	1.06864690354799	0.304036464174526	0.512419844520412	0.487442846127596	2258	1
GO:0050821	protein stabilization	2/96	218/18888	0.0091743119266055	1.80504587155963	0.854490659582004	0.304216961967658	0.512419844520412	0.487442846127596	287/55742	2
GO:0051090	regulation of DNA-binding transcription factor activity	3/96	381/18888	0.0078740157480315	1.5492125984252	0.774043862021079	0.305888616885656	0.512419844520412	0.487442846127596	306/10739/4919	3
GO:0009952	anterior/posterior pattern specification	2/96	219/18888	0.0091324200913242	1.79680365296804	0.84770247435159	0.3060926075237	0.512419844520412	0.487442846127596	5013/79365	2
GO:0050863	regulation of T cell activation	3/96	382/18888	0.00785340314136126	1.54515706806283	0.76935654814297	0.307280102531449	0.512419844520412	0.487442846127596	80380/246778/29126	3
GO:0032722	positive regulation of chemokine production	1/96	72/18888	0.0138888888888889	2.73263888888889	1.05278880626666	0.30758710983745	0.512419844520412	0.487442846127596	2865	1
GO:0043954	cellular component maintenance	1/96	72/18888	0.0138888888888889	2.73263888888889	1.05278880626666	0.30758710983745	0.512419844520412	0.487442846127596	57126	1
GO:0048002	antigen processing and presentation of peptide antigen	1/96	72/18888	0.0138888888888889	2.73263888888889	1.05278880626666	0.30758710983745	0.512419844520412	0.487442846127596	2209	1
GO:0050766	positive regulation of phagocytosis	1/96	72/18888	0.0138888888888889	2.73263888888889	1.05278880626666	0.30758710983745	0.512419844520412	0.487442846127596	2209	1
GO:0060411	cardiac septum morphogenesis	1/96	72/18888	0.0138888888888889	2.73263888888889	1.05278880626666	0.30758710983745	0.512419844520412	0.487442846127596	55742	1
GO:0061035	regulation of cartilage development	1/96	72/18888	0.0138888888888889	2.73263888888889	1.05278880626666	0.30758710983745	0.512419844520412	0.487442846127596	6660	1
GO:0061512	protein localization to cilium	1/96	72/18888	0.0138888888888889	2.73263888888889	1.05278880626666	0.30758710983745	0.512419844520412	0.487442846127596	79989	1
GO:0010810	regulation of cell-substrate adhesion	2/96	221/18888	0.00904977375565611	1.78054298642534	0.834230960512737	0.309841209041531	0.51491010944962	0.489811727500333	2335/2633	2
GO:0006801	superoxide metabolic process	1/96	73/18888	0.0136986301369863	2.69520547945205	1.03719943378327	0.31111982866481	0.51491010944962	0.489811727500333	57126	1
